id,REF_AREA,TIME_PERIOD,POLLUTION_VALUE,TERRITORIAL_LEVEL
IE003C2002,IE003C,2002,14.7,CITY
IE003C2003,IE003C,2003,17.5,CITY
IE003C2004,IE003C,2004,13.2,CITY
IE003C2005,IE003C,2005,14.1,CITY
IE003C2006,IE003C,2006,15.2,CITY
IE003C2007,IE003C,2007,14.0,CITY
IE003C2008,IE003C,2008,13.3,CITY
IE003C2009,IE003C,2009,12.9,CITY
IE003C2010,IE003C,2010,12.9,CITY
IE003C2011,IE003C,2011,12.7,CITY
IE003C2012,IE003C,2012,11.3,CITY
IE003C2013,IE003C,2013,11.2,CITY
IE003C2014,IE003C,2014,10.5,CITY
IE003C2015,IE003C,2015,10.5,CITY
IE003C2016,IE003C,2016,9.7,CITY
IE003C2017,IE003C,2017,10.0,CITY
IE003C2018,IE003C,2018,9.9,CITY
IE003C2019,IE003C,2019,9.4,CITY
IE003C2020,IE003C,2020,9.7,CITY
CAN03F1990,CAN03F,1990,9.5,FUA
CAN03F1995,CAN03F,1995,9.2,FUA
CAN03F2000,CAN03F,2000,8.9,FUA
CAN03F2001,CAN03F,2001,8.5,FUA
CAN03F2002,CAN03F,2002,7.9,FUA
CAN03F2003,CAN03F,2003,8.3,FUA
CAN03F2004,CAN03F,2004,8.2,FUA
CAN03F2005,CAN03F,2005,7.7,FUA
CAN03F2006,CAN03F,2006,7.4,FUA
CAN03F2007,CAN03F,2007,7.7,FUA
CAN03F2008,CAN03F,2008,7.9,FUA
CAN03F2009,CAN03F,2009,7.0,FUA
CAN03F2010,CAN03F,2010,7.0,FUA
CAN03F2011,CAN03F,2011,6.8,FUA
CAN03F2012,CAN03F,2012,6.9,FUA
CAN03F2013,CAN03F,2013,6.6,FUA
CAN03F2014,CAN03F,2014,6.3,FUA
CAN03F2015,CAN03F,2015,6.2,FUA
CAN03F2016,CAN03F,2016,5.4,FUA
CAN03F2017,CAN03F,2017,6.8,FUA
CAN03F2018,CAN03F,2018,6.6,FUA
CAN03F2019,CAN03F,2019,5.3,FUA
CAN03F2020,CAN03F,2020,5.9,FUA
UK533F1990,UK533F,1990,20.2,FUA
UK533F1995,UK533F,1995,19.5,FUA
UK533F2000,UK533F,2000,17.7,FUA
UK533F2001,UK533F,2001,15.4,FUA
UK533F2002,UK533F,2002,16.7,FUA
UK533F2003,UK533F,2003,19.4,FUA
UK533F2004,UK533F,2004,14.7,FUA
UK533F2005,UK533F,2005,15.9,FUA
UK533F2006,UK533F,2006,15.7,FUA
UK533F2007,UK533F,2007,15.3,FUA
UK533F2008,UK533F,2008,14.6,FUA
UK533F2009,UK533F,2009,13.6,FUA
UK533F2010,UK533F,2010,12.8,FUA
UK533F2011,UK533F,2011,13.6,FUA
UK533F2012,UK533F,2012,11.9,FUA
UK533F2013,UK533F,2013,11.7,FUA
UK533F2014,UK533F,2014,11.7,FUA
UK533F2015,UK533F,2015,11.3,FUA
UK533F2016,UK533F,2016,10.6,FUA
UK533F2017,UK533F,2017,11.1,FUA
UK533F2018,UK533F,2018,11.3,FUA
UK533F2019,UK533F,2019,11.4,FUA
UK533F2020,UK533F,2020,10.6,FUA
RO018F1990,RO018F,1990,21.9,FUA
RO018F1995,RO018F,1995,20.7,FUA
RO018F2000,RO018F,2000,19.8,FUA
RO018F2001,RO018F,2001,19.7,FUA
RO018F2002,RO018F,2002,22.6,FUA
RO018F2003,RO018F,2003,23.4,FUA
RO018F2004,RO018F,2004,20.7,FUA
RO018F2005,RO018F,2005,21.0,FUA
RO018F2006,RO018F,2006,21.7,FUA
RO018F2007,RO018F,2007,17.9,FUA
RO018F2008,RO018F,2008,18.3,FUA
RO018F2009,RO018F,2009,18.8,FUA
RO018F2010,RO018F,2010,19.4,FUA
RO018F2011,RO018F,2011,21.2,FUA
RO018F2012,RO018F,2012,18.8,FUA
RO018F2013,RO018F,2013,17.6,FUA
RO018F2014,RO018F,2014,17.8,FUA
RO018F2015,RO018F,2015,17.2,FUA
RO018F2016,RO018F,2016,16.0,FUA
RO018F2017,RO018F,2017,15.9,FUA
RO018F2018,RO018F,2018,16.3,FUA
RO018F2019,RO018F,2019,13.8,FUA
RO018F2020,RO018F,2020,13.6,FUA
CL007F1990,CL007F,1990,15.9,FUA
CL007F1995,CL007F,1995,15.8,FUA
CL007F2000,CL007F,2000,15.3,FUA
CL007F2001,CL007F,2001,16.6,FUA
CL007F2002,CL007F,2002,16.6,FUA
CL007F2003,CL007F,2003,16.6,FUA
CL007F2004,CL007F,2004,16.1,FUA
CL007F2005,CL007F,2005,15.7,FUA
CL007F2006,CL007F,2006,15.9,FUA
CL007F2007,CL007F,2007,16.2,FUA
CL007F2008,CL007F,2008,15.5,FUA
CL007F2009,CL007F,2009,14.9,FUA
CL007F2010,CL007F,2010,14.1,FUA
CL007F2011,CL007F,2011,14.3,FUA
CL007F2012,CL007F,2012,13.9,FUA
CL007F2013,CL007F,2013,15.2,FUA
CL007F2014,CL007F,2014,14.6,FUA
CL007F2015,CL007F,2015,15.4,FUA
CL007F2016,CL007F,2016,14.7,FUA
CL007F2017,CL007F,2017,15.6,FUA
CL007F2018,CL007F,2018,14.8,FUA
CL007F2019,CL007F,2019,15.1,FUA
CL007F2020,CL007F,2020,14.7,FUA
TR004F1990,TR004F,1990,25.0,FUA
TR004F1995,TR004F,1995,24.2,FUA
TR004F2000,TR004F,2000,25.6,FUA
TR004F2001,TR004F,2001,25.4,FUA
TR004F2002,TR004F,2002,27.6,FUA
TR004F2003,TR004F,2003,25.1,FUA
TR004F2004,TR004F,2004,24.6,FUA
TR004F2005,TR004F,2005,24.1,FUA
TR004F2006,TR004F,2006,25.0,FUA
TR004F2007,TR004F,2007,25.9,FUA
TR004F2008,TR004F,2008,26.6,FUA
TR004F2009,TR004F,2009,26.7,FUA
TR004F2010,TR004F,2010,26.5,FUA
TR004F2011,TR004F,2011,27.0,FUA
TR004F2012,TR004F,2012,26.8,FUA
TR004F2013,TR004F,2013,26.5,FUA
TR004F2014,TR004F,2014,26.5,FUA
TR004F2015,TR004F,2015,26.9,FUA
TR004F2016,TR004F,2016,26.2,FUA
TR004F2017,TR004F,2017,25.0,FUA
TR004F2018,TR004F,2018,26.0,FUA
TR004F2019,TR004F,2019,27.2,FUA
TR004F2020,TR004F,2020,24.0,FUA
BG013C1990,BG013C,1990,21.7,CITY
BG013C1995,BG013C,1995,20.3,CITY
BG013C2000,BG013C,2000,20.3,CITY
BG013C2001,BG013C,2001,20.4,CITY
BG013C2002,BG013C,2002,22.4,CITY
BG013C2003,BG013C,2003,22.9,CITY
BG013C2004,BG013C,2004,20.1,CITY
BG013C2005,BG013C,2005,20.8,CITY
BG013C2006,BG013C,2006,22.1,CITY
BG013C2007,BG013C,2007,18.3,CITY
BG013C2008,BG013C,2008,18.2,CITY
BG013C2009,BG013C,2009,18.4,CITY
BG013C2010,BG013C,2010,18.6,CITY
BG013C2011,BG013C,2011,21.4,CITY
BG013C2012,BG013C,2012,19.1,CITY
BG013C2013,BG013C,2013,17.3,CITY
BG013C2014,BG013C,2014,17.6,CITY
BG013C2015,BG013C,2015,16.7,CITY
BG013C2016,BG013C,2016,16.3,CITY
BG013C2017,BG013C,2017,16.4,CITY
BG013C2018,BG013C,2018,15.7,CITY
BG013C2019,BG013C,2019,14.3,CITY
BG013C2020,BG013C,2020,14.2,CITY
PT013C1990,PT013C,1990,13.7,CITY
PT013C1995,PT013C,1995,13.4,CITY
PT013C2000,PT013C,2000,13.7,CITY
PT013C2001,PT013C,2001,12.7,CITY
PT013C2002,PT013C,2002,13.0,CITY
PT013C2003,PT013C,2003,13.7,CITY
PT013C2004,PT013C,2004,11.9,CITY
PT013C2005,PT013C,2005,12.6,CITY
PT013C2006,PT013C,2006,12.9,CITY
PT013C2007,PT013C,2007,12.4,CITY
PT013C2008,PT013C,2008,10.8,CITY
PT013C2009,PT013C,2009,10.9,CITY
PT013C2010,PT013C,2010,10.4,CITY
PT013C2011,PT013C,2011,11.2,CITY
PT013C2012,PT013C,2012,9.8,CITY
PT013C2013,PT013C,2013,9.5,CITY
PT013C2014,PT013C,2014,9.2,CITY
PT013C2015,PT013C,2015,9.4,CITY
PT013C2016,PT013C,2016,8.6,CITY
PT013C2017,PT013C,2017,8.9,CITY
PT013C2018,PT013C,2018,8.7,CITY
PT013C2019,PT013C,2019,7.8,CITY
PT013C2020,PT013C,2020,8.2,CITY
IT002F1990,IT002F,1990,50.2,FUA
IT002F1995,IT002F,1995,47.1,FUA
IT002F2000,IT002F,2000,42.2,FUA
IT002F2001,IT002F,2001,34.3,FUA
IT002F2002,IT002F,2002,35.9,FUA
IT002F2003,IT002F,2003,38.5,FUA
IT002F2004,IT002F,2004,34.4,FUA
IT002F2005,IT002F,2005,34.8,FUA
IT002F2006,IT002F,2006,35.9,FUA
IT002F2007,IT002F,2007,32.4,FUA
IT002F2008,IT002F,2008,31.0,FUA
IT002F2009,IT002F,2009,31.1,FUA
IT002F2010,IT002F,2010,31.2,FUA
IT002F2011,IT002F,2011,32.1,FUA
IT002F2012,IT002F,2012,27.7,FUA
IT002F2013,IT002F,2013,27.5,FUA
IT002F2014,IT002F,2014,25.1,FUA
IT002F2015,IT002F,2015,26.2,FUA
IT002F2016,IT002F,2016,22.8,FUA
IT002F2017,IT002F,2017,23.3,FUA
IT002F2018,IT002F,2018,24.7,FUA
IT002F2019,IT002F,2019,21.8,FUA
IT002F2020,IT002F,2020,21.2,FUA
ES051C1990,ES051C,1990,11.5,CITY
ES051C1995,ES051C,1995,11.8,CITY
ES051C2000,ES051C,2000,21.2,CITY
ES051C2001,ES051C,2001,20.9,CITY
ES051C2002,ES051C,2002,20.4,CITY
ES051C2003,ES051C,2003,20.6,CITY
ES051C2004,ES051C,2004,20.1,CITY
ES051C2005,ES051C,2005,19.4,CITY
ES051C2006,ES051C,2006,21.0,CITY
ES051C2007,ES051C,2007,20.1,CITY
ES051C2008,ES051C,2008,17.4,CITY
ES051C2009,ES051C,2009,17.6,CITY
ES051C2010,ES051C,2010,16.9,CITY
ES051C2011,ES051C,2011,18.0,CITY
ES051C2012,ES051C,2012,16.2,CITY
ES051C2013,ES051C,2013,15.2,CITY
ES051C2014,ES051C,2014,14.1,CITY
ES051C2015,ES051C,2015,15.3,CITY
ES051C2016,ES051C,2016,14.2,CITY
ES051C2017,ES051C,2017,14.2,CITY
ES051C2018,ES051C,2018,13.8,CITY
ES051C2019,ES051C,2019,13.0,CITY
ES051C2020,ES051C,2020,13.3,CITY
MEX70C1990,MEX70C,1990,37.4,CITY
MEX70C1995,MEX70C,1995,36.0,CITY
MEX70C2000,MEX70C,2000,34.1,CITY
MEX70C2001,MEX70C,2001,27.2,CITY
MEX70C2002,MEX70C,2002,28.0,CITY
MEX70C2003,MEX70C,2003,28.8,CITY
MEX70C2004,MEX70C,2004,26.5,CITY
MEX70C2005,MEX70C,2005,26.0,CITY
MEX70C2006,MEX70C,2006,27.1,CITY
MEX70C2007,MEX70C,2007,26.8,CITY
MEX70C2008,MEX70C,2008,24.2,CITY
MEX70C2009,MEX70C,2009,23.3,CITY
MEX70C2010,MEX70C,2010,22.7,CITY
MEX70C2011,MEX70C,2011,25.3,CITY
MEX70C2012,MEX70C,2012,22.6,CITY
MEX70C2013,MEX70C,2013,23.3,CITY
MEX70C2014,MEX70C,2014,21.9,CITY
MEX70C2015,MEX70C,2015,21.9,CITY
MEX70C2016,MEX70C,2016,21.0,CITY
MEX70C2017,MEX70C,2017,20.6,CITY
MEX70C2018,MEX70C,2018,18.6,CITY
MEX70C2019,MEX70C,2019,16.8,CITY
MEX70C2020,MEX70C,2020,16.5,CITY
USA187C1990,USA187C,1990,13.0,CITY
USA187C1995,USA187C,1995,12.4,CITY
USA187C2000,USA187C,2000,11.6,CITY
USA187C2001,USA187C,2001,12.4,CITY
USA187C2002,USA187C,2002,12.0,CITY
USA187C2003,USA187C,2003,11.9,CITY
USA187C2004,USA187C,2004,10.5,CITY
USA187C2005,USA187C,2005,11.6,CITY
USA187C2006,USA187C,2006,10.3,CITY
USA187C2007,USA187C,2007,11.4,CITY
USA187C2008,USA187C,2008,10.6,CITY
USA187C2009,USA187C,2009,9.7,CITY
USA187C2010,USA187C,2010,9.5,CITY
USA187C2011,USA187C,2011,9.6,CITY
USA187C2012,USA187C,2012,9.0,CITY
USA187C2013,USA187C,2013,9.6,CITY
USA187C2014,USA187C,2014,8.6,CITY
USA187C2015,USA187C,2015,8.8,CITY
USA187C2016,USA187C,2016,7.3,CITY
USA187C2017,USA187C,2017,8.1,CITY
USA187C2018,USA187C,2018,8.4,CITY
USA187C2019,USA187C,2019,7.8,CITY
USA187C2020,USA187C,2020,8.6,CITY
COL24F1990,COL24F,1990,26.3,FUA
COL24F1995,COL24F,1995,25.7,FUA
COL24F2000,COL24F,2000,25.1,FUA
COL24F2001,COL24F,2001,24.1,FUA
COL24F2002,COL24F,2002,23.7,FUA
COL24F2003,COL24F,2003,23.3,FUA
COL24F2004,COL24F,2004,20.8,FUA
COL24F2005,COL24F,2005,21.1,FUA
COL24F2006,COL24F,2006,23.1,FUA
COL24F2007,COL24F,2007,21.7,FUA
COL24F2008,COL24F,2008,20.4,FUA
COL24F2009,COL24F,2009,19.4,FUA
COL24F2010,COL24F,2010,20.3,FUA
COL24F2011,COL24F,2011,22.5,FUA
COL24F2012,COL24F,2012,19.5,FUA
COL24F2013,COL24F,2013,20.1,FUA
COL24F2014,COL24F,2014,19.5,FUA
COL24F2015,COL24F,2015,19.1,FUA
COL24F2016,COL24F,2016,19.0,FUA
COL24F2017,COL24F,2017,18.8,FUA
COL24F2018,COL24F,2018,16.5,FUA
COL24F2019,COL24F,2019,14.9,FUA
COL24F2020,COL24F,2020,15.5,FUA
COL28C1990,COL28C,1990,28.7,CITY
COL28C1995,COL28C,1995,27.3,CITY
COL28C2000,COL28C,2000,29.1,CITY
COL28C2001,COL28C,2001,24.1,CITY
COL28C2002,COL28C,2002,24.0,CITY
COL28C2003,COL28C,2003,27.0,CITY
COL28C2004,COL28C,2004,23.8,CITY
COL28C2005,COL28C,2005,24.3,CITY
COL28C2006,COL28C,2006,25.6,CITY
COL28C2007,COL28C,2007,25.7,CITY
COL28C2008,COL28C,2008,24.1,CITY
COL28C2009,COL28C,2009,19.2,CITY
COL28C2010,COL28C,2010,21.3,CITY
COL28C2011,COL28C,2011,21.8,CITY
COL28C2012,COL28C,2012,19.9,CITY
COL28C2013,COL28C,2013,20.5,CITY
COL28C2014,COL28C,2014,19.8,CITY
COL28C2015,COL28C,2015,19.4,CITY
COL28C2016,COL28C,2016,19.0,CITY
COL28C2017,COL28C,2017,18.3,CITY
COL28C2018,COL28C,2018,18.2,CITY
COL28C2019,COL28C,2019,16.8,CITY
COL28C2020,COL28C,2020,15.5,CITY
CAN11C1990,CAN11C,1990,11.9,CITY
CAN11C1995,CAN11C,1995,11.6,CITY
CAN11C2000,CAN11C,2000,11.1,CITY
CAN11C2001,CAN11C,2001,12.0,CITY
CAN11C2002,CAN11C,2002,11.7,CITY
CAN11C2003,CAN11C,2003,11.2,CITY
CAN11C2004,CAN11C,2004,10.2,CITY
CAN11C2005,CAN11C,2005,11.8,CITY
CAN11C2006,CAN11C,2006,10.8,CITY
CAN11C2007,CAN11C,2007,10.2,CITY
CAN11C2008,CAN11C,2008,10.1,CITY
CAN11C2009,CAN11C,2009,8.6,CITY
CAN11C2010,CAN11C,2010,8.5,CITY
CAN11C2011,CAN11C,2011,8.5,CITY
CAN11C2012,CAN11C,2012,8.9,CITY
CAN11C2013,CAN11C,2013,8.3,CITY
CAN11C2014,CAN11C,2014,8.6,CITY
CAN11C2015,CAN11C,2015,8.1,CITY
CAN11C2016,CAN11C,2016,7.4,CITY
CAN11C2017,CAN11C,2017,7.6,CITY
CAN11C2018,CAN11C,2018,7.7,CITY
CAN11C2019,CAN11C,2019,7.3,CITY
CAN11C2020,CAN11C,2020,7.3,CITY
SE011C1990,SE011C,1990,12.4,CITY
SE011C1995,SE011C,1995,11.3,CITY
SE011C2000,SE011C,2000,11.2,CITY
SE011C2001,SE011C,2001,9.4,CITY
SE011C2002,SE011C,2002,9.7,CITY
SE011C2003,SE011C,2003,11.3,CITY
SE011C2004,SE011C,2004,9.3,CITY
SE011C2005,SE011C,2005,10.0,CITY
SE011C2006,SE011C,2006,11.1,CITY
SE011C2007,SE011C,2007,9.5,CITY
SE011C2008,SE011C,2008,9.0,CITY
SE011C2009,SE011C,2009,8.8,CITY
SE011C2010,SE011C,2010,9.2,CITY
SE011C2011,SE011C,2011,9.0,CITY
SE011C2012,SE011C,2012,7.6,CITY
SE011C2013,SE011C,2013,7.5,CITY
SE011C2014,SE011C,2014,8.0,CITY
SE011C2015,SE011C,2015,7.2,CITY
SE011C2016,SE011C,2016,6.6,CITY
SE011C2017,SE011C,2017,6.9,CITY
SE011C2018,SE011C,2018,7.2,CITY
SE011C2019,SE011C,2019,7.1,CITY
SE011C2020,SE011C,2020,6.5,CITY
MEX04C1990,MEX04C,1990,36.2,CITY
MEX04C1995,MEX04C,1995,35.2,CITY
MEX04C2000,MEX04C,2000,32.9,CITY
MEX04C2001,MEX04C,2001,26.6,CITY
MEX04C2002,MEX04C,2002,28.0,CITY
MEX04C2003,MEX04C,2003,28.2,CITY
MEX04C2004,MEX04C,2004,25.5,CITY
MEX04C2005,MEX04C,2005,25.6,CITY
MEX04C2006,MEX04C,2006,27.0,CITY
MEX04C2007,MEX04C,2007,25.9,CITY
MEX04C2008,MEX04C,2008,24.2,CITY
MEX04C2009,MEX04C,2009,22.8,CITY
MEX04C2010,MEX04C,2010,22.1,CITY
MEX04C2011,MEX04C,2011,24.7,CITY
MEX04C2012,MEX04C,2012,22.4,CITY
MEX04C2013,MEX04C,2013,22.9,CITY
MEX04C2014,MEX04C,2014,21.5,CITY
MEX04C2015,MEX04C,2015,21.3,CITY
MEX04C2016,MEX04C,2016,21.0,CITY
MEX04C2017,MEX04C,2017,20.1,CITY
MEX04C2018,MEX04C,2018,18.2,CITY
MEX04C2019,MEX04C,2019,16.4,CITY
MEX04C2020,MEX04C,2020,16.3,CITY
KOR07F1990,KOR07F,1990,24.0,FUA
KOR07F1995,KOR07F,1995,23.4,FUA
KOR07F2000,KOR07F,2000,23.4,FUA
KOR07F2001,KOR07F,2001,22.4,FUA
KOR07F2002,KOR07F,2002,23.1,FUA
KOR07F2003,KOR07F,2003,22.8,FUA
KOR07F2004,KOR07F,2004,21.9,FUA
KOR07F2005,KOR07F,2005,22.4,FUA
KOR07F2006,KOR07F,2006,22.6,FUA
KOR07F2007,KOR07F,2007,22.4,FUA
KOR07F2008,KOR07F,2008,22.7,FUA
KOR07F2009,KOR07F,2009,21.4,FUA
KOR07F2010,KOR07F,2010,20.0,FUA
KOR07F2011,KOR07F,2011,22.8,FUA
KOR07F2012,KOR07F,2012,23.2,FUA
KOR07F2013,KOR07F,2013,24.8,FUA
KOR07F2014,KOR07F,2014,25.8,FUA
KOR07F2015,KOR07F,2015,23.6,FUA
KOR07F2016,KOR07F,2016,23.8,FUA
KOR07F2017,KOR07F,2017,23.5,FUA
KOR07F2018,KOR07F,2018,23.7,FUA
KOR07F2019,KOR07F,2019,23.5,FUA
KOR07F2020,KOR07F,2020,23.0,FUA
FR073C1990,FR073C,1990,16.7,CITY
FR073C1995,FR073C,1995,15.7,CITY
FR073C2000,FR073C,2000,14.0,CITY
FR073C2001,FR073C,2001,13.4,CITY
FR073C2002,FR073C,2002,13.7,CITY
FR073C2003,FR073C,2003,14.7,CITY
FR073C2004,FR073C,2004,13.2,CITY
FR073C2005,FR073C,2005,13.5,CITY
FR073C2006,FR073C,2006,13.9,CITY
FR073C2007,FR073C,2007,13.0,CITY
FR073C2008,FR073C,2008,12.2,CITY
FR073C2009,FR073C,2009,12.3,CITY
FR073C2010,FR073C,2010,12.7,CITY
FR073C2011,FR073C,2011,12.5,CITY
FR073C2012,FR073C,2012,11.3,CITY
FR073C2013,FR073C,2013,11.5,CITY
FR073C2014,FR073C,2014,9.9,CITY
FR073C2015,FR073C,2015,10.3,CITY
FR073C2016,FR073C,2016,9.5,CITY
FR073C2017,FR073C,2017,9.6,CITY
FR073C2018,FR073C,2018,9.3,CITY
FR073C2019,FR073C,2019,8.6,CITY
FR073C2020,FR073C,2020,8.7,CITY
NL028F1990,NL028F,1990,19.9,FUA
NL028F1995,NL028F,1995,18.5,FUA
NL028F2000,NL028F,2000,16.9,FUA
NL028F2001,NL028F,2001,15.3,FUA
NL028F2002,NL028F,2002,16.5,FUA
NL028F2003,NL028F,2003,18.2,FUA
NL028F2004,NL028F,2004,15.9,FUA
NL028F2005,NL028F,2005,15.6,FUA
NL028F2006,NL028F,2006,16.4,FUA
NL028F2007,NL028F,2007,15.1,FUA
NL028F2008,NL028F,2008,14.2,FUA
NL028F2009,NL028F,2009,13.8,FUA
NL028F2010,NL028F,2010,14.0,FUA
NL028F2011,NL028F,2011,14.4,FUA
NL028F2012,NL028F,2012,12.5,FUA
NL028F2013,NL028F,2013,11.5,FUA
NL028F2014,NL028F,2014,11.8,FUA
NL028F2015,NL028F,2015,11.6,FUA
NL028F2016,NL028F,2016,10.4,FUA
NL028F2017,NL028F,2017,11.4,FUA
NL028F2018,NL028F,2018,11.1,FUA
NL028F2019,NL028F,2019,10.5,FUA
NL028F2020,NL028F,2020,9.6,FUA
DE074C1990,DE074C,1990,23.9,CITY
DE074C1995,DE074C,1995,22.1,CITY
DE074C2000,DE074C,2000,19.0,CITY
DE074C2001,DE074C,2001,17.8,CITY
DE074C2002,DE074C,2002,18.5,CITY
DE074C2003,DE074C,2003,18.9,CITY
DE074C2004,DE074C,2004,16.8,CITY
DE074C2005,DE074C,2005,17.5,CITY
DE074C2006,DE074C,2006,18.3,CITY
DE074C2007,DE074C,2007,16.6,CITY
DE074C2008,DE074C,2008,15.9,CITY
DE074C2009,DE074C,2009,15.8,CITY
DE074C2010,DE074C,2010,16.8,CITY
DE074C2011,DE074C,2011,16.4,CITY
DE074C2012,DE074C,2012,14.4,CITY
DE074C2013,DE074C,2013,14.7,CITY
DE074C2014,DE074C,2014,12.8,CITY
DE074C2015,DE074C,2015,13.4,CITY
DE074C2016,DE074C,2016,12.5,CITY
DE074C2017,DE074C,2017,12.4,CITY
DE074C2018,DE074C,2018,12.3,CITY
DE074C2019,DE074C,2019,10.9,CITY
DE074C2020,DE074C,2020,10.6,CITY
SE012C1990,SE012C,1990,13.4,CITY
SE012C1995,SE012C,1995,12.2,CITY
SE012C2000,SE012C,2000,12.7,CITY
SE012C2001,SE012C,2001,10.7,CITY
SE012C2002,SE012C,2002,11.3,CITY
SE012C2003,SE012C,2003,12.8,CITY
SE012C2004,SE012C,2004,10.4,CITY
SE012C2005,SE012C,2005,11.3,CITY
SE012C2006,SE012C,2006,12.2,CITY
SE012C2007,SE012C,2007,11.2,CITY
SE012C2008,SE012C,2008,9.8,CITY
SE012C2009,SE012C,2009,9.8,CITY
SE012C2010,SE012C,2010,10.6,CITY
SE012C2011,SE012C,2011,10.6,CITY
SE012C2012,SE012C,2012,8.5,CITY
SE012C2013,SE012C,2013,8.6,CITY
SE012C2014,SE012C,2014,8.7,CITY
SE012C2015,SE012C,2015,8.3,CITY
SE012C2016,SE012C,2016,7.4,CITY
SE012C2017,SE012C,2017,8.2,CITY
SE012C2018,SE012C,2018,8.4,CITY
SE012C2019,SE012C,2019,7.6,CITY
SE012C2020,SE012C,2020,7.3,CITY
USA76F1990,USA76F,1990,12.5,FUA
USA76F1995,USA76F,1995,12.0,FUA
USA76F2000,USA76F,2000,11.1,FUA
USA76F2001,USA76F,2001,11.3,FUA
USA76F2002,USA76F,2002,10.7,FUA
USA76F2003,USA76F,2003,10.6,FUA
USA76F2004,USA76F,2004,9.8,FUA
USA76F2005,USA76F,2005,10.9,FUA
USA76F2006,USA76F,2006,9.7,FUA
USA76F2007,USA76F,2007,10.0,FUA
USA76F2008,USA76F,2008,9.6,FUA
USA76F2009,USA76F,2009,9.1,FUA
USA76F2010,USA76F,2010,9.0,FUA
USA76F2011,USA76F,2011,9.0,FUA
USA76F2012,USA76F,2012,8.5,FUA
USA76F2013,USA76F,2013,8.4,FUA
USA76F2014,USA76F,2014,7.9,FUA
USA76F2015,USA76F,2015,8.0,FUA
USA76F2016,USA76F,2016,6.8,FUA
USA76F2017,USA76F,2017,7.4,FUA
USA76F2018,USA76F,2018,7.8,FUA
USA76F2019,USA76F,2019,7.4,FUA
USA76F2020,USA76F,2020,8.3,FUA
USA126F1990,USA126F,1990,9.7,FUA
USA126F1995,USA126F,1995,9.9,FUA
USA126F2000,USA126F,2000,9.1,FUA
USA126F2001,USA126F,2001,9.1,FUA
USA126F2002,USA126F,2002,8.6,FUA
USA126F2003,USA126F,2003,7.5,FUA
USA126F2004,USA126F,2004,7.6,FUA
USA126F2005,USA126F,2005,7.8,FUA
USA126F2006,USA126F,2006,7.4,FUA
USA126F2007,USA126F,2007,7.7,FUA
USA126F2008,USA126F,2008,7.1,FUA
USA126F2009,USA126F,2009,7.0,FUA
USA126F2010,USA126F,2010,7.0,FUA
USA126F2011,USA126F,2011,7.2,FUA
USA126F2012,USA126F,2012,6.9,FUA
USA126F2013,USA126F,2013,7.0,FUA
USA126F2014,USA126F,2014,6.7,FUA
USA126F2015,USA126F,2015,6.3,FUA
USA126F2016,USA126F,2016,5.7,FUA
USA126F2017,USA126F,2017,5.8,FUA
USA126F2018,USA126F,2018,5.6,FUA
USA126F2019,USA126F,2019,5.0,FUA
USA126F2020,USA126F,2020,6.1,FUA
ES061F1990,ES061F,1990,16.7,FUA
ES061F1995,ES061F,1995,15.9,FUA
ES061F2000,ES061F,2000,19.1,FUA
ES061F2001,ES061F,2001,18.0,FUA
ES061F2002,ES061F,2002,18.0,FUA
ES061F2003,ES061F,2003,18.3,FUA
ES061F2004,ES061F,2004,17.0,FUA
ES061F2005,ES061F,2005,17.2,FUA
ES061F2006,ES061F,2006,18.8,FUA
ES061F2007,ES061F,2007,17.7,FUA
ES061F2008,ES061F,2008,15.8,FUA
ES061F2009,ES061F,2009,15.7,FUA
ES061F2010,ES061F,2010,14.8,FUA
ES061F2011,ES061F,2011,16.0,FUA
ES061F2012,ES061F,2012,14.6,FUA
ES061F2013,ES061F,2013,13.3,FUA
ES061F2014,ES061F,2014,13.1,FUA
ES061F2015,ES061F,2015,13.6,FUA
ES061F2016,ES061F,2016,12.5,FUA
ES061F2017,ES061F,2017,12.4,FUA
ES061F2018,ES061F,2018,12.2,FUA
ES061F2019,ES061F,2019,11.2,FUA
ES061F2020,ES061F,2020,11.6,FUA
BE005F1990,BE005F,1990,22.4,FUA
BE005F1995,BE005F,1995,20.9,FUA
BE005F2000,BE005F,2000,18.2,FUA
BE005F2001,BE005F,2001,17.4,FUA
BE005F2002,BE005F,2002,17.4,FUA
BE005F2003,BE005F,2003,19.0,FUA
BE005F2004,BE005F,2004,16.8,FUA
BE005F2005,BE005F,2005,16.6,FUA
BE005F2006,BE005F,2006,18.1,FUA
BE005F2007,BE005F,2007,15.9,FUA
BE005F2008,BE005F,2008,15.6,FUA
BE005F2009,BE005F,2009,15.6,FUA
BE005F2010,BE005F,2010,16.2,FUA
BE005F2011,BE005F,2011,15.8,FUA
BE005F2012,BE005F,2012,14.3,FUA
BE005F2013,BE005F,2013,14.0,FUA
BE005F2014,BE005F,2014,12.0,FUA
BE005F2015,BE005F,2015,12.8,FUA
BE005F2016,BE005F,2016,11.6,FUA
BE005F2017,BE005F,2017,11.9,FUA
BE005F2018,BE005F,2018,11.5,FUA
BE005F2019,BE005F,2019,10.3,FUA
BE005F2020,BE005F,2020,10.6,FUA
USA10C1990,USA10C,1990,18.1,CITY
USA10C1995,USA10C,1995,17.7,CITY
