id,REF_AREA,TIME_PERIOD,URBAN_HEAT_VALUE,TERRITORIAL_LEVEL
KOR11F2015,KOR11F,2015,1.9,FUA
KOR11F2016,KOR11F,2016,2.0,FUA
KOR11F2017,KOR11F,2017,1.9,FUA
KOR11F2018,KOR11F,2018,1.7,FUA
KOR11F2019,KOR11F,2019,1.9,FUA
KOR11F2020,KOR11F,2020,1.8,FUA
KOR11F2021,KOR11F,2021,1.4,FUA
BE005F2011,BE005F,2011,2.1,FUA
BE005F2012,BE005F,2012,2.4,FUA
BE005F2013,BE005F,2013,2.4,FUA
BE005F2014,BE005F,2014,2.0,FUA
BE005F2015,BE005F,2015,2.0,FUA
BE005F2016,BE005F,2016,1.8,FUA
BE005F2017,BE005F,2017,2.0,FUA
BE005F2018,BE005F,2018,2.0,FUA
BE005F2019,BE005F,2019,2.2,FUA
BE005F2020,BE005F,2020,2.0,FUA
BE005F2021,BE005F,2021,2.0,FUA
USA93F2011,USA93F,2011,2.6,FUA
USA93F2012,USA93F,2012,2.6,FUA
USA93F2013,USA93F,2013,2.4,FUA
USA93F2014,USA93F,2014,2.4,FUA
USA93F2015,USA93F,2015,2.4,FUA
USA93F2016,USA93F,2016,2.2,FUA
USA93F2017,USA93F,2017,2.7,FUA
USA93F2018,USA93F,2018,2.2,FUA
USA93F2019,USA93F,2019,2.6,FUA
USA93F2020,USA93F,2020,2.3,FUA
USA93F2021,USA93F,2021,2.5,FUA
PL002F2011,PL002F,2011,2.1,FUA
PL002F2012,PL002F,2012,1.6,FUA
PL002F2013,PL002F,2013,2.5,FUA
PL002F2014,PL002F,2014,1.9,FUA
PL002F2015,PL002F,2015,1.6,FUA
PL002F2016,PL002F,2016,1.8,FUA
PL002F2017,PL002F,2017,2.6,FUA
PL002F2018,PL002F,2018,2.0,FUA
PL002F2019,PL002F,2019,2.0,FUA
PL002F2020,PL002F,2020,1.7,FUA
PL002F2021,PL002F,2021,2.6,FUA
DE111F2011,DE111F,2011,1.3,FUA
DE111F2012,DE111F,2012,1.4,FUA
DE111F2013,DE111F,2013,1.6,FUA
DE111F2014,DE111F,2014,1.3,FUA
DE111F2015,DE111F,2015,1.4,FUA
DE111F2016,DE111F,2016,1.3,FUA
DE111F2017,DE111F,2017,1.6,FUA
DE111F2018,DE111F,2018,1.6,FUA
DE111F2019,DE111F,2019,1.4,FUA
DE111F2020,DE111F,2020,1.4,FUA
DE111F2021,DE111F,2021,1.5,FUA
ES053F2011,ES053F,2011,1.4,FUA
ES053F2012,ES053F,2012,1.2,FUA
ES053F2013,ES053F,2013,1.2,FUA
ES053F2014,ES053F,2014,1.3,FUA
ES053F2015,ES053F,2015,1.4,FUA
ES053F2016,ES053F,2016,1.2,FUA
ES053F2017,ES053F,2017,1.3,FUA
ES053F2018,ES053F,2018,1.4,FUA
ES053F2019,ES053F,2019,1.5,FUA
ES053F2020,ES053F,2020,1.5,FUA
ES053F2021,ES053F,2021,1.3,FUA
UK566F2011,UK566F,2011,1.7,FUA
UK566F2012,UK566F,2012,2.4,FUA
UK566F2013,UK566F,2013,1.9,FUA
UK566F2014,UK566F,2014,2.3,FUA
UK566F2015,UK566F,2015,2.2,FUA
UK566F2016,UK566F,2016,2.0,FUA
UK566F2017,UK566F,2017,2.0,FUA
UK566F2018,UK566F,2018,2.5,FUA
UK566F2019,UK566F,2019,2.2,FUA
UK566F2020,UK566F,2020,2.0,FUA
UK566F2021,UK566F,2021,2.2,FUA
USA57F2011,USA57F,2011,0.2,FUA
USA57F2012,USA57F,2012,-1.0,FUA
USA57F2013,USA57F,2013,-1.0,FUA
USA57F2014,USA57F,2014,-0.8,FUA
USA57F2015,USA57F,2015,-0.5,FUA
USA57F2016,USA57F,2016,-0.2,FUA
USA57F2017,USA57F,2017,-0.1,FUA
USA57F2018,USA57F,2018,-0.5,FUA
USA57F2019,USA57F,2019,0.2,FUA
USA57F2020,USA57F,2020,-0.5,FUA
USA57F2021,USA57F,2021,-0.9,FUA
USA60F2011,USA60F,2011,3.5,FUA
USA60F2012,USA60F,2012,3.2,FUA
USA60F2013,USA60F,2013,3.1,FUA
USA60F2014,USA60F,2014,3.3,FUA
USA60F2015,USA60F,2015,3.3,FUA
USA60F2016,USA60F,2016,3.2,FUA
USA60F2017,USA60F,2017,3.4,FUA
USA60F2018,USA60F,2018,3.3,FUA
USA60F2019,USA60F,2019,3.5,FUA
USA60F2020,USA60F,2020,3.6,FUA
USA60F2021,USA60F,2021,3.6,FUA
IT018F2011,IT018F,2011,-0.2,FUA
IT018F2012,IT018F,2012,-0.5,FUA
IT018F2013,IT018F,2013,-0.3,FUA
IT018F2014,IT018F,2014,0.2,FUA
IT018F2015,IT018F,2015,-0.4,FUA
IT018F2016,IT018F,2016,0.0,FUA
IT018F2017,IT018F,2017,-0.6,FUA
IT018F2018,IT018F,2018,0.2,FUA
IT018F2019,IT018F,2019,-0.2,FUA
IT018F2020,IT018F,2020,-0.6,FUA
IT018F2021,IT018F,2021,-0.6,FUA
LT002F2011,LT002F,2011,2.2,FUA
LT002F2012,LT002F,2012,3.7,FUA
LT002F2013,LT002F,2013,3.0,FUA
LT002F2014,LT002F,2014,2.5,FUA
LT002F2015,LT002F,2015,2.8,FUA
LT002F2016,LT002F,2016,3.3,FUA
LT002F2017,LT002F,2017,3.0,FUA
LT002F2018,LT002F,2018,2.9,FUA
LT002F2019,LT002F,2019,2.5,FUA
LT002F2020,LT002F,2020,2.5,FUA
LT002F2021,LT002F,2021,3.1,FUA
PL014F2011,PL014F,2011,1.8,FUA
PL014F2012,PL014F,2012,2.2,FUA
PL014F2013,PL014F,2013,2.2,FUA
PL014F2014,PL014F,2014,1.7,FUA
PL014F2015,PL014F,2015,1.2,FUA
PL014F2016,PL014F,2016,1.8,FUA
PL014F2017,PL014F,2017,2.2,FUA
PL014F2018,PL014F,2018,1.8,FUA
PL014F2019,PL014F,2019,2.1,FUA
PL014F2020,PL014F,2020,1.6,FUA
PL014F2021,PL014F,2021,2.0,FUA
PL030F2011,PL030F,2011,1.1,FUA
PL030F2012,PL030F,2012,1.4,FUA
PL030F2013,PL030F,2013,1.6,FUA
PL030F2014,PL030F,2014,1.2,FUA
PL030F2015,PL030F,2015,1.2,FUA
PL030F2016,PL030F,2016,1.1,FUA
PL030F2017,PL030F,2017,1.4,FUA
PL030F2018,PL030F,2018,1.3,FUA
PL030F2019,PL030F,2019,1.4,FUA
PL030F2020,PL030F,2020,1.1,FUA
PL030F2021,PL030F,2021,1.4,FUA
USA98F2011,USA98F,2011,2.3,FUA
USA98F2012,USA98F,2012,2.2,FUA
USA98F2013,USA98F,2013,2.2,FUA
USA98F2014,USA98F,2014,2.2,FUA
USA98F2015,USA98F,2015,2.1,FUA
USA98F2016,USA98F,2016,2.4,FUA
USA98F2017,USA98F,2017,2.5,FUA
USA98F2018,USA98F,2018,2.1,FUA
USA98F2019,USA98F,2019,2.5,FUA
USA98F2020,USA98F,2020,2.2,FUA
USA98F2021,USA98F,2021,2.2,FUA
CL003F2011,CL003F,2011,-4.9,FUA
CL003F2012,CL003F,2012,-5.0,FUA
CL003F2013,CL003F,2013,-4.9,FUA
CL003F2014,CL003F,2014,-5.0,FUA
CL003F2015,CL003F,2015,-5.0,FUA
CL003F2016,CL003F,2016,-5.1,FUA
CL003F2017,CL003F,2017,-5.1,FUA
CL003F2018,CL003F,2018,-5.1,FUA
CL003F2019,CL003F,2019,-5.2,FUA
CL003F2020,CL003F,2020,-5.4,FUA
CL003F2021,CL003F,2021,-5.2,FUA
FR035F2011,FR035F,2011,2.5,FUA
FR035F2012,FR035F,2012,2.5,FUA
FR035F2013,FR035F,2013,2.4,FUA
FR035F2014,FR035F,2014,2.6,FUA
FR035F2015,FR035F,2015,2.5,FUA
FR035F2016,FR035F,2016,2.3,FUA
FR035F2017,FR035F,2017,2.5,FUA
FR035F2018,FR035F,2018,2.7,FUA
FR035F2019,FR035F,2019,2.5,FUA
FR035F2020,FR035F,2020,2.4,FUA
FR035F2021,FR035F,2021,2.5,FUA
USA09F2011,USA09F,2011,3.7,FUA
USA09F2012,USA09F,2012,3.7,FUA
USA09F2013,USA09F,2013,4.0,FUA
USA09F2014,USA09F,2014,3.7,FUA
USA09F2015,USA09F,2015,4.1,FUA
USA09F2016,USA09F,2016,4.4,FUA
USA09F2017,USA09F,2017,4.0,FUA
USA09F2018,USA09F,2018,4.0,FUA
USA09F2019,USA09F,2019,3.9,FUA
USA09F2020,USA09F,2020,3.8,FUA
USA09F2021,USA09F,2021,4.0,FUA
IT051F2011,IT051F,2011,0.6,FUA
IT051F2012,IT051F,2012,0.8,FUA
IT051F2013,IT051F,2013,1.0,FUA
IT051F2014,IT051F,2014,0.7,FUA
IT051F2015,IT051F,2015,0.9,FUA
IT051F2016,IT051F,2016,0.9,FUA
IT051F2017,IT051F,2017,0.8,FUA
IT051F2018,IT051F,2018,0.9,FUA
IT051F2019,IT051F,2019,0.8,FUA
IT051F2020,IT051F,2020,0.7,FUA
IT051F2021,IT051F,2021,0.8,FUA
DE115F2011,DE115F,2011,2.7,FUA
DE115F2012,DE115F,2012,3.1,FUA
DE115F2013,DE115F,2013,2.9,FUA
DE115F2014,DE115F,2014,2.8,FUA
DE115F2015,DE115F,2015,2.5,FUA
DE115F2016,DE115F,2016,2.7,FUA
DE115F2017,DE115F,2017,3.0,FUA
DE115F2018,DE115F,2018,3.1,FUA
DE115F2019,DE115F,2019,2.7,FUA
DE115F2020,DE115F,2020,2.8,FUA
DE115F2021,DE115F,2021,3.0,FUA
PL039F2011,PL039F,2011,2.1,FUA
PL039F2012,PL039F,2012,1.6,FUA
PL039F2013,PL039F,2013,2.4,FUA
PL039F2014,PL039F,2014,2.1,FUA
PL039F2015,PL039F,2015,1.3,FUA
PL039F2016,PL039F,2016,1.7,FUA
PL039F2017,PL039F,2017,2.2,FUA
PL039F2018,PL039F,2018,1.8,FUA
PL039F2019,PL039F,2019,2.1,FUA
PL039F2020,PL039F,2020,1.9,FUA
PL039F2021,PL039F,2021,2.5,FUA
ES097F2011,ES097F,2011,1.8,FUA
ES097F2012,ES097F,2012,1.7,FUA
ES097F2013,ES097F,2013,1.9,FUA
ES097F2014,ES097F,2014,1.8,FUA
ES097F2015,ES097F,2015,1.8,FUA
ES097F2016,ES097F,2016,1.9,FUA
ES097F2017,ES097F,2017,1.8,FUA
ES097F2018,ES097F,2018,2.0,FUA
ES097F2019,ES097F,2019,1.7,FUA
ES097F2020,ES097F,2020,1.7,FUA
ES097F2021,ES097F,2021,1.9,FUA
MEX48F2011,MEX48F,2011,3.7,FUA
MEX48F2012,MEX48F,2012,4.1,FUA
MEX48F2013,MEX48F,2013,4.0,FUA
MEX48F2014,MEX48F,2014,4.1,FUA
MEX48F2015,MEX48F,2015,4.3,FUA
MEX48F2016,MEX48F,2016,4.2,FUA
MEX48F2017,MEX48F,2017,3.7,FUA
MEX48F2018,MEX48F,2018,4.1,FUA
MEX48F2019,MEX48F,2019,3.7,FUA
MEX48F2020,MEX48F,2020,3.9,FUA
MEX48F2021,MEX48F,2021,3.6,FUA
MEX47F2011,MEX47F,2011,0.8,FUA
MEX47F2012,MEX47F,2012,0.9,FUA
MEX47F2013,MEX47F,2013,1.1,FUA
MEX47F2014,MEX47F,2014,1.1,FUA
MEX47F2015,MEX47F,2015,1.8,FUA
MEX47F2016,MEX47F,2016,1.5,FUA
MEX47F2017,MEX47F,2017,1.1,FUA
MEX47F2018,MEX47F,2018,1.1,FUA
MEX47F2019,MEX47F,2019,1.1,FUA
MEX47F2020,MEX47F,2020,0.9,FUA
MEX47F2021,MEX47F,2021,1.1,FUA
FI001F2011,FI001F,2011,2.1,FUA
FI001F2012,FI001F,2012,2.8,FUA
FI001F2013,FI001F,2013,2.8,FUA
FI001F2014,FI001F,2014,2.6,FUA
FI001F2015,FI001F,2015,2.0,FUA
FI001F2016,FI001F,2016,2.1,FUA
FI001F2017,FI001F,2017,2.1,FUA
FI001F2018,FI001F,2018,2.6,FUA
FI001F2019,FI001F,2019,2.5,FUA
FI001F2020,FI001F,2020,1.8,FUA
FI001F2021,FI001F,2021,2.4,FUA
FR011F2011,FR011F,2011,0.8,FUA
FR011F2012,FR011F,2012,0.6,FUA
FR011F2013,FR011F,2013,1.0,FUA
FR011F2014,FR011F,2014,1.0,FUA
FR011F2015,FR011F,2015,0.8,FUA
FR011F2016,FR011F,2016,0.8,FUA
FR011F2017,FR011F,2017,0.7,FUA
FR011F2018,FR011F,2018,0.9,FUA
FR011F2019,FR011F,2019,0.7,FUA
FR011F2020,FR011F,2020,0.9,FUA
FR011F2021,FR011F,2021,0.8,FUA
EL003F2011,EL003F,2011,-0.4,FUA
EL003F2012,EL003F,2012,-0.5,FUA
EL003F2013,EL003F,2013,-0.3,FUA
EL003F2014,EL003F,2014,0.0,FUA
EL003F2015,EL003F,2015,-0.2,FUA
EL003F2016,EL003F,2016,-0.1,FUA
EL003F2017,EL003F,2017,-0.4,FUA
EL003F2018,EL003F,2018,-0.1,FUA
EL003F2019,EL003F,2019,-0.2,FUA
EL003F2020,EL003F,2020,-0.2,FUA
EL003F2021,EL003F,2021,-0.5,FUA
PT008F2011,PT008F,2011,-0.1,FUA
PT008F2012,PT008F,2012,0.1,FUA
PT008F2013,PT008F,2013,-0.2,FUA
PT008F2014,PT008F,2014,0.2,FUA
PT008F2015,PT008F,2015,-0.0,FUA
PT008F2016,PT008F,2016,-0.1,FUA
PT008F2017,PT008F,2017,-0.2,FUA
PT008F2018,PT008F,2018,-0.2,FUA
PT008F2019,PT008F,2019,0.1,FUA
PT008F2020,PT008F,2020,-0.2,FUA
PT008F2021,PT008F,2021,0.4,FUA
DE037F2011,DE037F,2011,1.2,FUA
DE037F2012,DE037F,2012,0.9,FUA
DE037F2013,DE037F,2013,1.4,FUA
DE037F2014,DE037F,2014,1.4,FUA
DE037F2015,DE037F,2015,1.3,FUA
DE037F2016,DE037F,2016,1.4,FUA
DE037F2017,DE037F,2017,1.2,FUA
DE037F2018,DE037F,2018,1.3,FUA
DE037F2019,DE037F,2019,1.3,FUA
DE037F2020,DE037F,2020,1.0,FUA
DE037F2021,DE037F,2021,1.3,FUA
MEX31F2011,MEX31F,2011,2.3,FUA
MEX31F2012,MEX31F,2012,2.6,FUA
MEX31F2013,MEX31F,2013,2.1,FUA
MEX31F2014,MEX31F,2014,2.6,FUA
MEX31F2015,MEX31F,2015,2.6,FUA
MEX31F2016,MEX31F,2016,2.0,FUA
MEX31F2017,MEX31F,2017,2.1,FUA
MEX31F2018,MEX31F,2018,2.3,FUA
MEX31F2019,MEX31F,2019,1.8,FUA
MEX31F2020,MEX31F,2020,1.8,FUA
MEX31F2021,MEX31F,2021,2.0,FUA
SE001F2011,SE001F,2011,2.3,FUA
SE001F2012,SE001F,2012,2.2,FUA
SE001F2013,SE001F,2013,2.7,FUA
SE001F2014,SE001F,2014,2.8,FUA
SE001F2015,SE001F,2015,2.5,FUA
SE001F2016,SE001F,2016,2.6,FUA
SE001F2017,SE001F,2017,2.6,FUA
SE001F2018,SE001F,2018,2.9,FUA
SE001F2019,SE001F,2019,2.6,FUA
SE001F2020,SE001F,2020,2.7,FUA
SE001F2021,SE001F,2021,2.4,FUA
FR001F2011,FR001F,2011,2.4,FUA
FR001F2012,FR001F,2012,2.4,FUA
FR001F2013,FR001F,2013,2.6,FUA
FR001F2014,FR001F,2014,2.7,FUA
FR001F2015,FR001F,2015,2.7,FUA
FR001F2016,FR001F,2016,2.0,FUA
FR001F2017,FR001F,2017,2.6,FUA
FR001F2018,FR001F,2018,2.5,FUA
FR001F2019,FR001F,2019,2.4,FUA
FR001F2020,FR001F,2020,2.1,FUA
FR001F2021,FR001F,2021,2.3,FUA
PL068F2011,PL068F,2011,1.0,FUA
PL068F2012,PL068F,2012,0.8,FUA
PL068F2013,PL068F,2013,1.1,FUA
PL068F2014,PL068F,2014,1.3,FUA
PL068F2015,PL068F,2015,0.8,FUA
PL068F2016,PL068F,2016,0.8,FUA
PL068F2017,PL068F,2017,0.9,FUA
PL068F2018,PL068F,2018,0.9,FUA
PL068F2019,PL068F,2019,1.0,FUA
PL068F2020,PL068F,2020,1.0,FUA
PL068F2021,PL068F,2021,1.2,FUA
NZL03F2011,NZL03F,2011,1.5,FUA
NZL03F2012,NZL03F,2012,1.4,FUA
NZL03F2013,NZL03F,2013,1.2,FUA
NZL03F2014,NZL03F,2014,1.3,FUA
NZL03F2015,NZL03F,2015,1.2,FUA
NZL03F2016,NZL03F,2016,1.1,FUA
NZL03F2017,NZL03F,2017,1.4,FUA
NZL03F2018,NZL03F,2018,1.7,FUA
NZL03F2019,NZL03F,2019,1.2,FUA
NZL03F2020,NZL03F,2020,1.2,FUA
NZL03F2021,NZL03F,2021,1.3,FUA
CL018F2011,CL018F,2011,1.6,FUA
CL018F2012,CL018F,2012,1.7,FUA
CL018F2013,CL018F,2013,1.5,FUA
CL018F2014,CL018F,2014,1.7,FUA
CL018F2015,CL018F,2015,1.9,FUA
CL018F2016,CL018F,2016,1.8,FUA
CL018F2017,CL018F,2017,1.9,FUA
CL018F2018,CL018F,2018,1.8,FUA
CL018F2019,CL018F,2019,2.0,FUA
CL018F2020,CL018F,2020,1.9,FUA
CL018F2021,CL018F,2021,1.9,FUA
DE016F2011,DE016F,2011,1.0,FUA
DE016F2012,DE016F,2012,0.8,FUA
DE016F2013,DE016F,2013,1.1,FUA
DE016F2014,DE016F,2014,1.1,FUA
DE016F2015,DE016F,2015,1.1,FUA
DE016F2016,DE016F,2016,1.2,FUA
DE016F2017,DE016F,2017,1.0,FUA
DE016F2018,DE016F,2018,1.2,FUA
DE016F2019,DE016F,2019,1.1,FUA
DE016F2020,DE016F,2020,1.1,FUA
DE016F2021,DE016F,2021,1.2,FUA
UK515F2011,UK515F,2011,1.1,FUA
UK515F2012,UK515F,2012,1.3,FUA
UK515F2013,UK515F,2013,1.2,FUA
UK515F2014,UK515F,2014,1.8,FUA
UK515F2015,UK515F,2015,1.4,FUA
UK515F2016,UK515F,2016,1.3,FUA
UK515F2017,UK515F,2017,1.8,FUA
UK515F2018,UK515F,2018,1.5,FUA
UK515F2019,UK515F,2019,1.3,FUA
UK515F2020,UK515F,2020,1.2,FUA
UK515F2021,UK515F,2021,1.8,FUA
CY001F2011,CY001F,2011,0.4,FUA
CY001F2012,CY001F,2012,0.7,FUA
CY001F2013,CY001F,2013,-0.1,FUA
CY001F2014,CY001F,2014,-0.4,FUA
CY001F2015,CY001F,2015,0.5,FUA
CY001F2016,CY001F,2016,-0.9,FUA
CY001F2017,CY001F,2017,0.1,FUA
CY001F2018,CY001F,2018,0.5,FUA
CY001F2019,CY001F,2019,1.1,FUA
CY001F2020,CY001F,2020,0.6,FUA
CY001F2021,CY001F,2021,0.4,FUA
USA174F2011,USA174F,2011,1.5,FUA
USA174F2012,USA174F,2012,1.5,FUA
USA174F2013,USA174F,2013,1.4,FUA
USA174F2014,USA174F,2014,1.5,FUA
USA174F2015,USA174F,2015,1.5,FUA
USA174F2016,USA174F,2016,1.6,FUA
USA174F2017,USA174F,2017,1.5,FUA
USA174F2018,USA174F,2018,1.6,FUA
USA174F2019,USA174F,2019,1.6,FUA
USA174F2020,USA174F,2020,1.6,FUA
USA174F2021,USA174F,2021,1.7,FUA
ES093F2011,ES093F,2011,1.5,FUA
ES093F2012,ES093F,2012,1.2,FUA
ES093F2013,ES093F,2013,1.4,FUA
ES093F2014,ES093F,2014,1.3,FUA
ES093F2015,ES093F,2015,1.4,FUA
ES093F2016,ES093F,2016,1.0,FUA
ES093F2017,ES093F,2017,1.5,FUA
ES093F2018,ES093F,2018,1.4,FUA
ES093F2019,ES093F,2019,1.3,FUA
ES093F2020,ES093F,2020,1.3,FUA
ES093F2021,ES093F,2021,1.4,FUA
DE020F2011,DE020F,2011,1.9,FUA
DE020F2012,DE020F,2012,1.6,FUA
DE020F2013,DE020F,2013,1.8,FUA
DE020F2014,DE020F,2014,2.0,FUA
DE020F2015,DE020F,2015,1.9,FUA
DE020F2016,DE020F,2016,1.8,FUA
DE020F2017,DE020F,2017,2.0,FUA
DE020F2018,DE020F,2018,1.4,FUA
DE020F2019,DE020F,2019,1.7,FUA
DE020F2020,DE020F,2020,1.7,FUA
DE020F2021,DE020F,2021,1.5,FUA
TR022F2011,TR022F,2011,0.7,FUA
TR022F2012,TR022F,2012,0.5,FUA
TR022F2013,TR022F,2013,0.3,FUA
TR022F2014,TR022F,2014,0.3,FUA
TR022F2015,TR022F,2015,0.8,FUA
TR022F2016,TR022F,2016,1.1,FUA
TR022F2017,TR022F,2017,0.5,FUA
TR022F2018,TR022F,2018,1.0,FUA
TR022F2019,TR022F,2019,1.0,FUA
TR022F2020,TR022F,2020,0.3,FUA
TR022F2021,TR022F,2021,0.9,FUA
CL017F2011,CL017F,2011,1.4,FUA
CL017F2012,CL017F,2012,1.5,FUA
CL017F2013,CL017F,2013,1.4,FUA
CL017F2014,CL017F,2014,1.6,FUA
CL017F2015,CL017F,2015,1.6,FUA
CL017F2016,CL017F,2016,1.4,FUA
CL017F2017,CL017F,2017,1.1,FUA
CL017F2018,CL017F,2018,1.3,FUA
CL017F2019,CL017F,2019,1.3,FUA
CL017F2020,CL017F,2020,1.3,FUA
CL017F2021,CL017F,2021,1.0,FUA
NL047F2011,NL047F,2011,1.1,FUA
NL047F2012,NL047F,2012,1.2,FUA
NL047F2013,NL047F,2013,1.1,FUA
NL047F2014,NL047F,2014,1.3,FUA
NL047F2015,NL047F,2015,1.4,FUA
NL047F2016,NL047F,2016,1.2,FUA
NL047F2017,NL047F,2017,1.3,FUA
NL047F2018,NL047F,2018,1.3,FUA
NL047F2019,NL047F,2019,1.2,FUA
NL047F2020,NL047F,2020,1.2,FUA
NL047F2021,NL047F,2021,1.7,FUA
JPN57F2011,JPN57F,2011,0.7,FUA
JPN57F2012,JPN57F,2012,0.8,FUA
JPN57F2013,JPN57F,2013,0.7,FUA
JPN57F2014,JPN57F,2014,0.9,FUA
JPN57F2015,JPN57F,2015,0.8,FUA
JPN57F2016,JPN57F,2016,0.7,FUA
JPN57F2017,JPN57F,2017,0.6,FUA
JPN57F2018,JPN57F,2018,0.8,FUA
JPN57F2019,JPN57F,2019,0.7,FUA
JPN57F2020,JPN57F,2020,0.8,FUA
JPN57F2021,JPN57F,2021,0.8,FUA
CZ011F2011,CZ011F,2011,1.7,FUA
CZ011F2012,CZ011F,2012,1.6,FUA
CZ011F2013,CZ011F,2013,1.9,FUA
CZ011F2014,CZ011F,2014,1.7,FUA
CZ011F2015,CZ011F,2015,1.7,FUA
CZ011F2016,CZ011F,2016,2.0,FUA
CZ011F2017,CZ011F,2017,2.7,FUA
CZ011F2018,CZ011F,2018,2.0,FUA
CZ011F2019,CZ011F,2019,1.6,FUA
CZ011F2020,CZ011F,2020,1.8,FUA
CZ011F2021,CZ011F,2021,1.9,FUA
FR036F2011,FR036F,2011,1.1,FUA
FR036F2012,FR036F,2012,1.4,FUA
FR036F2013,FR036F,2013,1.4,FUA
FR036F2014,FR036F,2014,2.0,FUA
FR036F2015,FR036F,2015,1.5,FUA
FR036F2016,FR036F,2016,1.7,FUA
FR036F2017,FR036F,2017,2.1,FUA
FR036F2018,FR036F,2018,1.8,FUA
FR036F2019,FR036F,2019,1.5,FUA
FR036F2020,FR036F,2020,0.8,FUA
FR036F2021,FR036F,2021,1.6,FUA
USA105F2011,USA105F,2011,2.8,FUA
USA105F2012,USA105F,2012,2.3,FUA
USA105F2013,USA105F,2013,2.4,FUA
USA105F2014,USA105F,2014,2.8,FUA
USA105F2015,USA105F,2015,2.9,FUA
USA105F2016,USA105F,2016,2.5,FUA
USA105F2017,USA105F,2017,2.1,FUA
USA105F2018,USA105F,2018,2.5,FUA
USA105F2019,USA105F,2019,2.3,FUA
USA105F2020,USA105F,2020,2.5,FUA
USA105F2021,USA105F,2021,2.4,FUA
IT016F2011,IT016F,2011,1.3,FUA
IT016F2012,IT016F,2012,1.1,FUA
IT016F2013,IT016F,2013,1.5,FUA
IT016F2014,IT016F,2014,1.3,FUA
IT016F2015,IT016F,2015,1.3,FUA
IT016F2016,IT016F,2016,1.3,FUA
IT016F2017,IT016F,2017,1.0,FUA
IT016F2018,IT016F,2018,1.4,FUA
IT016F2019,IT016F,2019,1.3,FUA
IT016F2020,IT016F,2020,1.3,FUA
IT016F2021,IT016F,2021,1.2,FUA
CZ004F2011,CZ004F,2011,1.8,FUA
CZ004F2012,CZ004F,2012,1.6,FUA
CZ004F2013,CZ004F,2013,1.6,FUA
CZ004F2014,CZ004F,2014,2.0,FUA
CZ004F2015,CZ004F,2015,1.5,FUA
CZ004F2016,CZ004F,2016,1.8,FUA
CZ004F2017,CZ004F,2017,2.1,FUA
CZ004F2018,CZ004F,2018,1.3,FUA
CZ004F2019,CZ004F,2019,1.7,FUA
CZ004F2020,CZ004F,2020,1.8,FUA
CZ004F2021,CZ004F,2021,1.9,FUA
FR013F2011,FR013F,2011,1.9,FUA
FR013F2012,FR013F,2012,2.1,FUA
FR013F2013,FR013F,2013,1.9,FUA
FR013F2014,FR013F,2014,2.3,FUA
FR013F2015,FR013F,2015,2.2,FUA
FR013F2016,FR013F,2016,1.7,FUA
FR013F2017,FR013F,2017,2.2,FUA
FR013F2018,FR013F,2018,2.1,FUA
FR013F2019,FR013F,2019,1.5,FUA
FR013F2020,FR013F,2020,1.8,FUA
FR013F2021,FR013F,2021,1.9,FUA
USA36F2011,USA36F,2011,3.2,FUA
USA36F2012,USA36F,2012,3.7,FUA
USA36F2013,USA36F,2013,3.5,FUA
USA36F2014,USA36F,2014,3.6,FUA
USA36F2015,USA36F,2015,3.5,FUA
USA36F2016,USA36F,2016,3.1,FUA
USA36F2017,USA36F,2017,3.4,FUA
USA36F2018,USA36F,2018,3.1,FUA
USA36F2019,USA36F,2019,3.1,FUA
USA36F2020,USA36F,2020,3.2,FUA
USA36F2021,USA36F,2021,3.2,FUA
DE006F2011,DE006F,2011,1.7,FUA
DE006F2012,DE006F,2012,1.6,FUA
DE006F2013,DE006F,2013,1.6,FUA
DE006F2014,DE006F,2014,1.6,FUA
DE006F2015,DE006F,2015,1.7,FUA
DE006F2016,DE006F,2016,1.7,FUA
DE006F2017,DE006F,2017,1.6,FUA
DE006F2018,DE006F,2018,1.5,FUA
DE006F2019,DE006F,2019,2.0,FUA
DE006F2020,DE006F,2020,1.4,FUA
DE006F2021,DE006F,2021,1.8,FUA
FR018F2011,FR018F,2011,1.8,FUA
FR018F2012,FR018F,2012,2.3,FUA
FR018F2013,FR018F,2013,2.0,FUA
FR018F2014,FR018F,2014,2.1,FUA
FR018F2015,FR018F,2015,1.6,FUA
FR018F2016,FR018F,2016,1.9,FUA
FR018F2017,FR018F,2017,2.1,FUA
FR018F2018,FR018F,2018,1.9,FUA
FR018F2019,FR018F,2019,1.5,FUA
FR018F2020,FR018F,2020,2.0,FUA
FR018F2021,FR018F,2021,1.9,FUA
IT004F2011,IT004F,2011,1.8,FUA
IT004F2012,IT004F,2012,2.0,FUA
IT004F2013,IT004F,2013,2.0,FUA
IT004F2014,IT004F,2014,2.0,FUA
IT004F2015,IT004F,2015,1.8,FUA
IT004F2016,IT004F,2016,1.9,FUA
IT004F2017,IT004F,2017,2.1,FUA
IT004F2018,IT004F,2018,2.0,FUA
IT004F2019,IT004F,2019,1.9,FUA
IT004F2020,IT004F,2020,1.9,FUA
IT004F2021,IT004F,2021,1.7,FUA
UK559F2011,UK559F,2011,1.6,FUA
UK559F2012,UK559F,2012,1.7,FUA
UK559F2013,UK559F,2013,1.6,FUA
UK559F2014,UK559F,2014,1.6,FUA
UK559F2015,UK559F,2015,1.7,FUA
UK559F2016,UK559F,2016,1.7,FUA
UK559F2017,UK559F,2017,1.5,FUA
